Date,Close,High,Low,Open,Volume
18-04-2023,1080.73291,1106.98148,1072.333392,1106.98148,17929479
19-04-2023,1068.361938,1085.092512,1061.811176,1085.092512,10405576
20-04-2023,1073.680054,1076.373314,1064.641422,1067.768405,12273475
21-04-2023,1070.963745,1076.875393,1064.595674,1074.638557,7007330
24-04-2023,1072.310547,1077.788472,1066.558647,1073.063766,7647317
25-04-2023,1076.419067,1086.872732,1071.853989,1084.179472,12936186
26-04-2023,1084.658813,1086.735902,1072.995384,1080.071034,9236126
27-04-2023,1078.290771,1089.246745,1074.615959,1086.005535,8617834
28-04-2023,1085.115356,1088.287982,1079.158065,1084.179568,9167125
02-05-2023,1104.950073,1106.502275,1087.26089,1087.374996,15565210
03-05-2023,1114.331177,1116.49955,1108.419528,1112.117161,12981805
04-05-2023,1104.767456,1116.134209,1101.549188,1116.134209,7061872
05-05-2023,1117.503662,1119.717678,1102.256707,1105.246763,8635233
08-05-2023,1114.650635,1123.597982,1112.025838,1114.308317,8746585
09-05-2023,1128.41394,1133.77776,1115.74614,1118.416579,9153782
10-05-2023,1131.90625,1135.215923,1124.465341,1129.829161,6464721
11-05-2023,1139.689575,1141.173193,1132.659447,1136.676698,10872255
12-05-2023,1132.248657,1145.578273,1130.536707,1140.762282,10557860
15-05-2023,1134.097412,1135.489745,1121.383968,1127.455365,6955341
16-05-2023,1136.334229,1143.318593,1128.984605,1136.631024,6833343
17-05-2023,1120.151367,1141.058816,1118.48506,1138.502483,8717229
18-05-2023,1113.532227,1125.264118,1108.830341,1124.351151,8798967
19-05-2023,1111.13562,1121.612227,1107.985695,1118.211269,10525531
22-05-2023,1114.741821,1116.567877,1104.196751,1111.135594,8050447
23-05-2023,1120.699097,1125.720599,1110.359538,1111.569181,7434906
24-05-2023,1120.493652,1126.633512,1119.078499,1123.278318,6092034
25-05-2023,1113.965942,1124.80781,1110.86178,1116.545218,8112254
26-05-2023,1113.828979,1117.960336,1102.91877,1111.067256,11487863
29-05-2023,1144.208862,1145.350042,1118.759153,1122.068706,12626260
30-05-2023,1150.645264,1154.936367,1144.528225,1150.827833,10010304
31-05-2023,1150.348633,1158.451475,1147.792179,1150.645308,11342504
01-06-2023,1127.500977,1145.738109,1123.438205,1141.241614,27107927
02-06-2023,1124.465332,1134.348589,1122.068747,1132.180216,14592692
05-06-2023,1120.790405,1133.412564,1118.873186,1128.003102,15800644
06-06-2023,1130.856201,1133.823436,1122.273993,1126.268422,10908682
07-06-2023,1131.814941,1135.62668,1123.894788,1133.68664,7493309
08-06-2023,1140.397095,1141.241599,1128.733546,1135.307129,10312545
09-06-2023,1141.081665,1148.933475,1137.132999,1143.980436,12071109
12-06-2023,1133.001953,1145.144748,1131.198718,1144.437171,5877018
13-06-2023,1134.006104,1136.311404,1125.264147,1130.057438,6391969
14-06-2023,1150.759521,1151.946464,1134.964737,1138.959166,11248016
15-06-2023,1164.910889,1166.348864,1149.001999,1150.827934,13277380
16-06-2023,1165.230469,1169.795427,1157.447122,1164.88803,11813494
19-06-2023,1176.574463,1178.856942,1168.722653,1168.722653,24171579
20-06-2023,1164.888062,1179.587309,1160.711184,1179.587309,6798554
21-06-2023,1167.307495,1170.457299,1157.218969,1162.948048,6921096
22-06-2023,1170.594238,1173.12775,1163.15333,1167.261744,6961603
23-06-2023,1157.447144,1174.702724,1155.84942,1166.805392,7619166
26-06-2023,1147.974854,1156.488477,1146.719448,1154.43421,6628570
27-06-2023,1139.210205,1148.271658,1136.083222,1144.437098,12641159
28-06-2023,1139.621094,1145.578264,1135.14742,1139.666736,9689466
30-06-2023,1154.708252,1158.519991,1140.260037,1147.176059,11354006
03-07-2023,1164.180542,1167.102135,1156.511422,1162.42307,11151555
04-07-2023,1194.058228,1196.934178,1166.50861,1167.741194,12154387
05-07-2023,1181.755615,1198.303618,1174.679846,1198.303618,8061643
06-07-2023,1179.815552,1190.999736,1175.844065,1190.999736,10248062
07-07-2023,1204.580444,1207.18242,1175.958112,1175.958112,19117987
10-07-2023,1202.229614,1216.540782,1199.67316,1202.868728,13375267
11-07-2023,1248.541138,1258.104778,1221.128566,1227.473817,33240016
12-07-2023,1262.076172,1264.495578,1249.705167,1256.689531,20069348
13-07-2023,1263.468384,1279.103418,1260.683719,1262.806449,18733835
14-07-2023,1252.170166,1277.733979,1249.54537,1270.8409,14682934
17-07-2023,1251.120239,1260.34144,1243.998828,1255.36558,15124144
18-07-2023,1276.684204,1285.060902,1245.322846,1253.996339,22220040
19-07-2023,1287.525879,1295.286284,1274.995005,1285.950977,25867313
20-07-2023,1297.294922,1303.754399,1276.821074,1291.88546,39122156
21-07-2023,1295.723877,1301.213636,1276.01484,1276.01484,38717624
24-07-2023,1255.613403,1293.275575,1248.120574,1290.357605,30249238
25-07-2023,1230.216797,1243.842484,1221.264982,1227.051537,23727866
26-07-2023,1229.425537,1239.020329,1226.556952,1233.481064,12026020
27-07-2023,1249.406372,1259.693647,1229.029726,1229.029726,12911012
28-07-2023,1237.783813,1255.069339,1231.67583,1253.288926,17226898
31-07-2023,1250.222534,1257.641225,1236.720493,1242.408156,20827852
01-08-2023,1260.806519,1263.106264,1245.326159,1250.222568,8551174
02-08-2023,1242.976929,1265.628689,1239.0698,1263.650372,9536632
03-08-2023,1229.69751,1242.383423,1218.445829,1240.998576,12748214
04-08-2023,1224.529175,1236.893661,1215.701004,1224.2325,10168350
07-08-2023,1241.171631,1244.361644,1222.402369,1235.854903,22885610
08-08-2023,1248.244141,1250.49438,1238.921272,1246.834541,5982870
09-08-2023,1240.72644,1253.486612,1236.225841,1250.296599,9844072
10-08-2023,1248.911865,1250.791291,1227.100986,1238.847247,11486586
11-08-2023,1254.475952,1261.177527,1240.627728,1248.788289,15470598
14-08-2023,1259.767822,1265.554498,1242.556556,1252.49753,22179330
16-08-2023,1274.654663,1277.152313,1248.812891,1255.737002,9575812
17-08-2023,1273.616089,1277.399694,1261.672045,1261.672045,10203112
18-08-2023,1255.242554,1275.075237,1252.695518,1269.634863,13673744
21-08-2023,1264.540527,1274.827802,1240.677073,1251.904001,18639978
22-08-2023,1250.742676,1268.337425,1248.583607,1260.644364,9221746
23-08-2023,1250.444824,1259.651704,1240.319813,1249.204008,7713044
24-08-2023,1251.834595,1262.083809,1249.228881,1252.827248,9517952
25-08-2023,1230.790405,1260.619553,1226.422708,1260.619553,14140020
28-08-2023,1225.107544,1243.297861,1212.327137,1218.977863,22222400
29-08-2023,1212.897827,1232.874968,1206.619346,1226.91905,12580826
30-08-2023,1201.283813,1217.712147,1195.228534,1217.017338,16876644
31-08-2023,1200.142212,1212.525533,1198.628392,1207.065942,12168946
01-09-2023,1194.657715,1203.591591,1191.133749,1202.598938,21638600
04-09-2023,1197.461914,1203.914158,1192.002323,1194.434396,18112842
05-09-2023,1196.494141,1202.921544,1193.814026,1197.461953,9347626
06-09-2023,1202.896851,1208.033757,1197.362738,1201.110027,8675876
07-09-2023,1205.428101,1209.125709,1199.745187,1201.656092,8200370
08-09-2023,1207.065918,1210.167958,1196.643063,1201.953731,13652572
11-09-2023,1215.106445,1218.977816,1202.574202,1211.036592,23109288
12-09-2023,1228.209473,1229.326207,1216.992446,1216.992446,13271074
13-09-2023,1210.465942,1232.378709,1209.026523,1232.378709,16255666
14-09-2023,1216.520996,1222.27831,1204.212076,1211.036564,12803338
15-09-2023,1217.637695,1223.841776,1213.518162,1220.963058,9209636
18-09-2023,1219.896118,1224.933784,1215.751743,1224.933784,25468592
20-09-2023,1209.274658,1216.496233,1207.09087,1211.061482,7516300
21-09-2023,1182.323975,1204.882108,1168.84876,1202.623799,57081884
22-09-2023,1173.712891,1186.269975,1171.330499,1178.750556,12226182
25-09-2023,1168.824097,1182.473076,1166.367305,1179.271794,19176786
26-09-2023,1161.627319,1171.677931,1158.972045,1166.565744,14254884
27-09-2023,1162.644653,1166.466343,1159.220049,1160.684188,10087782
28-09-2023,1175.747681,1177.1871,1160.659405,1163.141037,11722778
29-09-2023,1158.475586,1182.7459,1153.958967,1182.7459,14518346
03-10-2023,1163.88562,1175.847137,1158.47571,1162.2974,12342014
04-10-2023,1150.559082,1159.220075,1149.492029,1156.415758,8859056
05-10-2023,1148.573853,1150.981084,1139.11893,1146.01782,10286386
06-10-2023,1148.549072,1156.14277,1146.017759,1151.105105,10953682
09-10-2023,1150.484741,1153.859785,1147.531623,1150.013255,5431026
10-10-2023,1140.682251,1147.481899,1139.06919,1145.571115,7576878
11-10-2023,1145.719971,1150.435072,1143.412101,1144.801839,10236032
12-10-2023,1163.9104,1166.21827,1148.003113,1148.722762,9814118
13-10-2023,1166.069336,1171.007881,1160.485663,1163.314821,12554450
16-10-2023,1166.019897,1170.089751,1156.018846,1161.404037,10150316
17-10-2023,1163.414063,1168.62549,1159.41861,1163.885548,5929036
18-10-2023,1168.9729,1171.181529,1162.04917,1169.345145,7928180
19-10-2023,1153.462769,1174.804808,1151.973789,1168.972971,8918320
20-10-2023,1144.603271,1152.370854,1142.047239,1147.50683,12032556
23-10-2023,1141.104248,1148.846868,1139.71451,1141.550893,8913312
25-10-2023,1123.286133,1144.653013,1119.340361,1136.587708,7853962
26-10-2023,1120.680298,1132.219888,1113.260242,1116.759367,11620688
27-10-2023,1105.070923,1120.705207,1101.993723,1117.230922,15222534
30-10-2023,1124.576538,1128.398228,1109.761145,1111.771291,11771084
31-10-2023,1147.754883,1153.958963,1126.636169,1128.646315,16813304
01-11-2023,1135.545288,1155.448028,1133.063656,1155.448028,12808438
02-11-2023,1140.260376,1150.236586,1129.241953,1136.165683,10309190
03-11-2023,1151.57666,1153.611647,1145.496661,1148.47462,10562104
06-11-2023,1151.328491,1158.89747,1149.368026,1155.05094,8850156
07-11-2023,1160.907593,1161.403919,1154.256867,1157.58223,10647304
08-11-2023,1153.363403,1160.957222,1151.254016,1158.450749,6960204
09-11-2023,1159.368896,1161.90021,1152.345926,1157.433272,7884494
10-11-2023,1146.787109,1159.368912,1143.635388,1159.344193,14513610
13-11-2023,1148.946045,1149.665815,1140.583017,1144.305465,7734954
15-11-2023,1148.797241,1153.760506,1147.357822,1152.916654,3854810
16-11-2023,1169.568481,1172.298277,1154.951691,1161.403935,12220648
17-11-2023,1171.677856,1178.353423,1164.853368,1166.913195,13134910
20-11-2023,1169.121826,1177.90678,1167.384684,1167.806488,7758634
21-11-2023,1166.044678,1170.536335,1159.617153,1165.647592,4490186
22-11-2023,1180.710938,1185.227557,1171.429657,1174.308375,8214450
23-11-2023,1185.326904,1188.428945,1177.38568,1178.775419,8534814
24-11-2023,1188.950073,1191.183542,1185.326866,1185.326866,8531542
28-11-2023,1188.155884,1192.474021,1186.741426,1187.01443,6749486
29-11-2023,1188.404053,1191.034607,1178.899449,1188.155889,13792174
30-11-2023,1191.530884,1197.114556,1190.215667,1195.154091,12531306
01-12-2023,1179.991333,1191.530923,1176.244044,1188.552965,28439984
04-12-2023,1188.354492,1189.396705,1180.065864,1180.264346,14342842
05-12-2023,1201.209229,1215.999781,1190.48865,1215.999781,15590990
06-12-2023,1209.9198,1211.45846,1201.928896,1210.540208,12693624
07-12-2023,1221.509155,1227.390551,1208.554986,1214.560585,16422442
08-12-2023,1219.499023,1221.434648,1212.029286,1220.963162,8142096
11-12-2023,1218.85376,1229.251775,1213.51825,1222.874053,10204894
12-12-2023,1220.640503,1224.735196,1217.190937,1218.977761,7066138
13-12-2023,1203.120239,1223.419944,1201.184493,1220.963152,9197124
14-12-2023,1208.033691,1210.2176,1194.310314,1202.102615,10031182
15-12-2023,1223.022827,1228.383177,1212.351808,1217.985162,16972354
18-12-2023,1238.632446,1240.816234,1225.95128,1229.897052,15932152
19-12-2023,1251.239014,1258.137903,1236.324379,1238.63237,14165188
20-12-2023,1269.65271,1277.494571,1253.323497,1268.11405,16820604
21-12-2023,1254.291382,1289.878086,1250.742696,1276.080186,17736722
22-12-2023,1271.86145,1277.296201,1249.874163,1254.21702,13765454
26-12-2023,1273.102173,1280.968874,1264.46602,1270.397218,16541784
27-12-2023,1279.554443,1286.453333,1271.935784,1274.566338,7465664
28-12-2023,1283.922119,1290.399082,1277.09763,1281.514887,9204156
29-12-2023,1293.203369,1296.40465,1283.922089,1285.386228,12302636
01-01-2024,1282.979126,1297.397435,1280.17493,1295.958136,10864584
02-01-2024,1285.609741,1293.84881,1277.122509,1280.795398,4030540
03-01-2024,1296.255859,1297.893761,1277.048049,1283.003966,7448800
04-01-2024,1282.160156,1307.323883,1279.132516,1295.412048,9037536
05-01-2024,1288.786011,1295.337617,1280.075579,1284.492835,9612778
08-01-2024,1294.270508,1300.300947,1289.456165,1291.888117,8086406
09-01-2024,1284.17041,1306.306499,1275.03793,1295.412157,7734652
10-01-2024,1280.770386,1293.823795,1279.132484,1290.448751,5403074
11-01-2024,1315.314819,1319.732076,1278.065494,1279.033306,11102740
12-01-2024,1349.908813,1352.489687,1318.739486,1319.732139,23725852
15-01-2024,1360.654175,1363.235048,1335.862692,1349.908755,15012164
16-01-2024,1383.882202,1386.190072,1355.96384,1364.897716,8610594
17-01-2024,1364.525513,1386.041313,1360.430819,1379.762711,9069024
18-01-2024,1351.571411,1376.090012,1345.069607,1349.511705,12197382
19-01-2024,1357.899536,1360.927176,1341.322281,1341.471203,10279438
23-01-2024,1357.403198,1365.890429,1349.015329,1365.890429,10422704
24-01-2024,1318.813843,1361.671682,1312.833206,1361.671682,20055420
25-01-2024,1334.001465,1339.585138,1314.198087,1325.414993,21919128
29-01-2024,1343.133789,1354.127493,1325.390118,1333.083178,11808872
30-01-2024,1437.411133,1441.82839,1350.181756,1354.474932,23893438
31-01-2024,1397.283081,1449.248438,1394.10664,1449.223597,14093978
01-02-2024,1416.143433,1423.712411,1392.195682,1393.684661,15130226
02-02-2024,1416.168335,1432.745591,1407.631544,1424.456963,13349362
05-02-2024,1446.990234,1464.063939,1422.645516,1422.645516,19652588
06-02-2024,1428.452393,1459.696119,1421.007496,1450.017753,8814432
07-02-2024,1417.309937,1431.256638,1409.393432,1431.256638,9047984
08-02-2024,1431.554443,1438.850418,1418.749196,1425.375203,9296568
09-02-2024,1439.470825,1448.752106,1417.036893,1439.346744,14694634
12-02-2024,1450.0177,1461.160205,1440.289653,1443.317293,12556798
13-02-2024,1441.679443,1450.265915,1431.752914,1450.017752,6674430
14-02-2024,1454.335693,1468.133592,1443.317271,1444.80625,7715594
15-02-2024,1470.491211,1472.749521,1446.791623,1446.791623,7117888
16-02-2024,1459.79541,1473.816633,1455.750398,1472.451735,10006782
19-02-2024,1449.843994,1466.148367,1447.833969,1465.6272,9767498
20-02-2024,1463.17041,1468.630001,1442.845866,1451.308256,6729828
21-02-2024,1460.217285,1464.659383,1451.060086,1464.187897,7117496
22-02-2024,1456.916748,1477.588819,1446.841417,1463.17051,12720292
23-02-2024,1470.863525,1474.039966,1447.288018,1457.363469,18493728
26-02-2024,1482.651245,1486.547456,1472.451712,1478.556552,14438584
27-02-2024,1476.397461,1483.544635,1471.607959,1482.576822,7513106
28-02-2024,1474.734863,1488.929728,1467.190725,1472.129149,10826044
29-02-2024,1444.93042,1480.318521,1439.52051,1472.104294,8647950
01-03-2024,1450.067505,1468.1089,1443.838583,1454.236599,23628976
04-03-2024,1481.162231,1488.979373,1451.754889,1452.747542,12132926
05-03-2024,1496.325073,1501.337898,1476.298252,1479.524374,10024420
06-03-2024,1489.177979,1496.325153,1475.132036,1494.712092,7107668
07-03-2024,1491.957275,1497.913193,1467.63728,1482.477392,7805676
11-03-2024,1468.059326,1492.056639,1464.709122,1491.932557,8315726
12-03-2024,1455.824829,1478.06028,1452.747629,1478.06028,11277130
13-03-2024,1464.584961,1477.067523,1454.261346,1455.824726,9432678
